date,ticker,open,high,low,close,volume,rv20_yz,rv60_yz,rv20_c2c,rv20_pctile
2026-06-30,XBI,158.81,160.01,157.52,158.25,9017700,0.334376,0.290308,0.344079,98.41
2026-07-01,XBI,157.93,159.0,156.19,156.55,7575200,0.324327,0.290401,0.291298,94.05
2026-07-02,XBI,157.51,160.82,156.48,160.46,9683200,0.325705,0.289911,0.295185,95.24
2026-07-06,XBI,160.23,161.56,158.67,160.81,7470600,0.324365,0.284324,0.289763,93.65
2026-07-07,XBI,162.04,164.35,159.35,163.87,9548200,0.322665,0.286653,0.235767,92.46
2026-07-08,XBI,162.23,164.14,159.46,162.97,10792500,0.328343,0.288995,0.238958,96.43
2026-07-09,XBI,162.8,165.71,162.8,164.28,7532000,0.309546,0.287832,0.235823,87.3
2026-07-10,XBI,163.89,164.23,156.27,159.03,12260000,0.311464,0.292993,0.261419,87.3
2026-07-13,XBI,157.23,157.29,153.87,155.34,11350500,0.312992,0.293841,0.277295,87.7
2026-07-14,XBI,155.72,156.32,153.75,155.45,8187600,0.311635,0.294184,0.278455,86.9
2026-07-15,XBI,154.25,156.33,152.9,156.22,5608900,0.311023,0.29368,0.275017,86.11
2026-07-16,XBI,155.02,155.65,150.93,152.0,9850600,0.314564,0.295721,0.296721,88.49
2026-07-17,XBI,149.57,155.47,149.15,154.26,11572800,0.314687,0.300223,0.285526,88.49
2026-07-20,XBI,154.64,156.54,150.89,150.94,7797500,0.307269,0.302033,0.300269,82.94
2026-07-21,XBI,151.02,154.72,150.77,154.5,7759200,0.295852,0.300002,0.285241,76.98
2026-07-22,XBI,153.64,154.75,151.98,152.11,6301200,0.289405,0.299725,0.29184,72.22
2026-07-23,XBI,149.99,153.39,149.33,152.23,6647000,0.289018,0.300414,0.285362,71.43
2026-07-24,XBI,152.78,153.28,149.91,150.48,7387100,0.280763,0.298742,0.285111,65.87
2026-07-27,XBI,151.76,154.21,150.54,150.59,9321300,0.286878,0.299678,0.26943,70.63
2026-07-28,XBI,150.5,150.89,147.15,149.78,8913700,0.290149,0.301132,0.258777,72.62
2026-07-29,XBI,149.23,151.11,146.67,147.91,9042200,0.295084,0.302457,0.26089,76.59
2026-07-30,XBI,148.0,151.84,146.72,151.46,6725300,0.300532,0.303635,0.27619,79.37
2026-07-31,XBI,151.2,151.77,146.0,147.01,8044000,0.302811,0.302558,0.275038,80.95
2026-08-03,XBI,146.98,148.15,143.78,147.31,6719000,0.310129,0.304149,0.274994,84.92
2026-08-04,XBI,148.77,152.21,147.94,151.88,7841300,0.306713,0.302293,0.290791,81.75
2026-08-05,XBI,153.13,155.12,151.49,153.01,8973800,0.304569,0.303348,0.293389,80.95
2026-08-06,XBI,153.95,156.89,153.14,154.5,8778700,0.308847,0.3022,0.294298,84.13
2026-08-07,XBI,156.87,157.85,154.96,157.37,8397100,0.299649,0.304063,0.282025,76.19
2026-08-10,XBI,155.98,158.55,155.0,158.03,7454700,0.297922,0.304802,0.268958,74.21
2026-08-11,XBI,158.5,159.18,156.79,158.07,6203700,0.297227,0.303775,0.268966,73.81
2026-08-12,XBI,158.14,160.09,157.19,159.39,6047300,0.294572,0.302136,0.269914,72.62
2026-08-13,XBI,160.25,160.67,156.55,156.86,7535100,0.290654,0.300451,0.256736,69.05
2026-08-14,XBI,156.54,157.77,154.15,157.41,6322600,0.280036,0.30055,0.252137,59.92
2026-08-17,XBI,156.83,159.86,155.86,159.53,6362100,0.274134,0.300326,0.24064,54.37
2026-08-18,XBI,158.34,160.6,157.88,160.11,6522000,0.274776,0.298953,0.228172,54.76
2026-08-19,XBI,165.7,169.68,164.5,169.55,14090500,0.301087,0.306826,0.292226,77.38
2026-08-20,XBI,166.66,167.53,162.53,163.38,15031000,0.304655,0.310135,0.328805,80.56
2026-08-21,XBI,164.6,167.91,163.74,165.73,10010500,0.307767,0.310969,0.325851,82.14
2024-08-22,SMH,252.52,253.32,241.54,242.42,8007400,,,,
2024-08-23,SMH,245.85,250.33,244.7,248.39,6933400,,,,
2024-08-26,SMH,247.49,248.55,241.13,242.57,6925200,,,,
2024-08-27,SMH,240.67,245.75,238.57,245.01,5534400,,,,
2024-08-28,SMH,244.5,245.68,237.82,240.89,8114000,,,,
2024-08-29,SMH,240.47,244.51,236.78,237.91,9256500,,,,
2024-08-30,SMH,242.45,244.6,239.38,243.46,8623800,,,,
2024-09-03,SMH,238.87,238.87,223.81,225.19,14466300,,,,
2024-09-04,SMH,221.83,228.58,221.46,224.65,8646300,,,,
2024-09-05,SMH,222.06,227.77,221.73,224.26,6535400,,,,
2024-09-06,SMH,223.35,223.67,213.57,215.0,12019300,,,,
2024-09-09,SMH,218.46,220.31,215.79,219.86,7933400,,,,
2024-09-10,SMH,220.62,222.14,216.46,221.94,7651600,,,,
2024-09-11,SMH,223.79,233.7,219.4,233.4,11148300,,,,
2024-09-12,SMH,232.92,235.96,229.96,233.9,8209500,,,,
2024-09-13,SMH,235.0,237.55,234.22,236.91,6405800,,,,
2024-09-16,SMH,233.39,235.0,230.87,233.8,5505200,,,,
2024-09-17,SMH,236.61,237.13,231.84,233.72,4722800,,,,
2024-09-18,SMH,234.89,237.84,230.79,231.06,7299800,,,,
2024-09-19,SMH,239.97,243.85,238.31,241.09,11254200,,,,
2024-09-20,SMH,238.8,239.65,234.96,237.9,8183300,0.379093,,0.455786,
2024-09-23,SMH,238.81,239.82,237.12,238.95,3781400,0.373885,,0.446528,
2024-09-24,SMH,241.08,244.38,238.28,243.4,5435900,0.374681,,0.444337,
2024-09-25,SMH,243.23,247.08,242.8,245.54,4978300,0.369915,,0.44399,
2024-09-26,SMH,255.5,255.99,247.37,252.62,10082100,0.396349,,0.450038,
2024-09-27,SMH,253.19,253.21,246.12,247.74,7128600,0.391868,,0.453804,
2024-09-30,SMH,244.15,247.01,241.87,245.45,6252500,0.392642,,0.448411,
2024-10-01,SMH,245.63,246.58,237.0,238.88,7751800,0.378173,,0.357575,
2024-10-02,SMH,239.17,244.45,237.59,242.32,5842600,0.368736,,0.359169,
2024-10-03,SMH,241.55,247.15,241.34,244.55,5926900,0.362914,,0.35903,
2024-10-04,SMH,249.21,249.21,244.33,247.82,5771300,0.359862,,0.315039,
2024-10-07,SMH,246.53,250.6,246.31,248.22,4958800,0.358593,,0.31029,
2024-10-08,SMH,249.16,253.17,247.88,252.52,4435300,0.353633,,0.312614,
2024-10-09,SMH,252.99,255.41,250.21,255.15,4063400,0.332426,,0.267054,
2024-10-10,SMH,252.51,255.87,251.0,254.65,4044600,0.333125,,0.267921,
2024-10-11,SMH,253.61,257.3,253.6,256.69,4202900,0.334066,,0.266429,
2024-10-14,SMH,258.52,262.26,258.42,261.28,4608600,0.325233,,0.262506,
2024-10-15,SMH,261.0,262.11,245.58,247.16,14128900,0.339703,,0.340531,
2024-10-16,SMH,249.83,249.83,245.5,247.32,5692300,0.336047,,0.336505,
2024-10-17,SMH,255.18,256.17,251.5,251.58,6745000,0.325337,,0.308252,
2024-10-18,SMH,253.5,253.52,250.86,251.51,3720700,0.318187,,0.303014,
2024-10-21,SMH,251.0,253.05,249.49,252.84,3923400,0.319658,,0.303092,
2024-10-22,SMH,251.33,252.49,249.67,251.69,3629100,0.317049,,0.298325,
2024-10-23,SMH,250.45,251.67,245.84,249.01,4971600,0.320742,,0.300191,
2024-10-24,SMH,250.87,251.2,248.2,250.06,2595500,0.279752,,0.282301,
2024-10-25,SMH,252.49,256.55,252.3,252.96,6835900,0.280575,,0.276027,
2024-10-28,SMH,252.77,253.05,251.0,251.21,3557300,0.269599,,0.274987,
2024-10-29,SMH,251.9,258.33,250.86,256.92,5392800,0.26496,,0.263431,
2024-10-30,SMH,251.74,253.0,249.45,250.68,5348400,0.272836,,0.278307,
2024-10-31,SMH,248.27,248.27,240.28,241.68,9464700,0.27575,,0.307803,
2024-11-01,SMH,244.19,247.29,243.35,244.75,5521000,0.26776,,0.307418,
2024-11-04,SMH,245.31,247.51,243.41,244.27,5199200,0.265978,,0.307335,
2024-11-05,SMH,245.25,249.04,245.08,248.31,4344200,0.264207,,0.306748,
2024-11-06,SMH,252.29,255.69,250.21,254.81,7284400,0.268452,,0.318924,
2024-11-07,SMH,258.39,261.15,258.14,261.02,5370200,0.264261,,0.330073,
2024-11-08,SMH,260.76,261.88,257.92,259.34,3915600,0.263895,,0.330138,
2024-11-11,SMH,257.92,258.05,250.99,253.53,7667300,0.270036,,0.333321,
2024-11-12,SMH,253.1,253.57,248.86,251.86,6574000,0.252186,,0.266666,
2024-11-13,SMH,250.65,251.18,247.22,247.63,5537900,0.250547,,0.274125,
2024-11-14,SMH,249.56,250.96,247.38,248.18,4607600,0.227296,,0.26687,
2024-11-15,SMH,244.17,244.57,238.8,239.95,9499700,0.237476,0.316163,0.291474,
2024-11-18,SMH,239.03,242.17,237.39,241.54,7696500,0.239547,0.315086,0.291974,
2024-11-19,SMH,241.1,244.27,240.6,244.18,4505200,0.238675,0.313588,0.295496,
2024-11-20,SMH,243.33,243.75,238.65,242.54,7585600,0.239011,0.312904,0.294193,
2024-11-21,SMH,245.52,248.19,239.6,246.1,8825400,0.255914,0.315033,0.299034,
2024-11-22,SMH,245.97,246.64,243.31,244.62,4746300,0.250484,0.312339,0.295912,
2024-11-25,SMH,246.35,246.35,242.28,243.66,4562700,0.253682,0.309678,0.295394,
2024-11-26,SMH,245.82,246.12,239.89,241.42,4996500,0.253111,0.302508,0.282381,
2024-11-27,SMH,239.66,239.8,234.17,238.25,6911600,0.249667,0.299993,0.273661,
2024-11-29,SMH,240.0,244.49,239.59,242.13,5607400,0.245573,0.297361,0.249668,
2024-12-02,SMH,243.35,249.15,243.35,247.87,8070300,0.244775,0.294595,0.25961,
2024-12-03,SMH,246.93,248.68,245.93,248.42,3227300,0.2436,0.292455,0.259479,
2024-12-04,SMH,252.23,253.07,249.32,252.63,5457400,0.249917,0.291542,0.259802,
2024-12-05,SMH,251.89,252.16,247.58,248.3,3872100,0.242231,0.282135,0.249717,
2024-12-06,SMH,247.88,249.42,247.21,248.61,3885300,0.237573,0.280203,0.23143,
2024-12-09,SMH,246.22,248.96,244.93,246.07,4532600,0.241395,0.281768,0.232701,
2024-12-10,SMH,246.43,247.15,238.37,239.88,6402400,0.242302,0.280876,0.23611,
2024-12-11,SMH,243.65,247.04,241.73,245.75,5588400,0.248267,0.281539,0.254071,
2024-12-12,SMH,244.01,244.64,241.93,243.37,3979300,0.249019,0.279975,0.249406,
2024-12-13,SMH,249.52,251.63,246.05,249.49,8628300,0.26582,0.274223,0.265519,43.33
2024-12-16,SMH,250.5,254.36,248.92,253.25,4893000,0.257295,0.272935,0.237639,36.07
2024-12-17,SMH,250.48,251.17,248.03,249.96,4027800,0.259282,0.274474,0.243543,37.1
2024-12-18,SMH,252.16,254.47,240.45,241.99,8125800,0.278669,0.278987,0.269068,57.14
2024-12-19,SMH,243.0,243.25,238.35,238.87,6893100,0.272998,0.278629,0.271898,54.69
2024-12-20,SMH,237.4,245.26,236.54,242.71,6909300,0.268977,0.266881,0.272969,49.23
2024-12-23,SMH,243.53,249.59,243.53,249.22,6650100,0.270067,0.266157,0.288477,53.03
2024-12-24,SMH,250.44,251.37,249.38,251.37,2097400,0.268282,0.262797,0.289101,46.27
2024-12-26,SMH,250.42,252.39,248.88,250.93,2169300,0.265491,0.260129,0.286605,41.18
2024-12-27,SMH,249.28,250.07,245.16,248.4,3812300,0.261711,0.259917,0.284645,34.78
2024-12-30,SMH,244.62,247.35,242.73,244.66,3532100,0.267413,0.261397,0.285827,45.71
2024-12-31,SMH,245.51,246.05,241.4,242.17,3071800,0.265691,0.257774,0.274803,42.25
2025-01-02,SMH,244.52,247.75,242.25,244.79,4464000,0.270809,0.258507,0.277854,56.94
2025-01-03,SMH,247.0,252.33,246.68,251.88,4994400,0.267165,0.258681,0.290529,45.21
2025-01-06,SMH,258.67,263.29,258.5,260.23,10533200,0.283568,0.263503,0.305115,66.22
2025-01-07,SMH,263.42,263.58,253.05,254.04,7661100,0.291513,0.264391,0.319237,66.67
2025-01-08,SMH,253.56,254.33,249.51,252.23,5189500,0.289054,0.265071,0.317956,65.79
2025-01-10,SMH,249.41,249.59,244.92,247.18,6901500,0.289815,0.267,0.312605,66.23
2025-01-13,SMH,241.07,244.93,240.62,244.64,6007500,0.300071,0.26607,0.303261,67.95
2025-01-14,SMH,247.73,248.38,242.39,245.44,3791500,0.305475,0.267516,0.301361,68.35
2025-01-15,SMH,249.25,252.07,247.7,251.21,5316800,0.295496,0.262267,0.299691,66.25
2025-01-16,SMH,257.11,257.2,252.15,252.29,5696100,0.302756,0.265945,0.295149,67.9
2025-01-17,SMH,257.98,258.68,255.61,258.25,5387300,0.30618,0.269069,0.30229,69.51
2025-01-21,SMH,260.8,264.32,258.45,262.39,4923000,0.292178,0.270119,0.277793,63.86
2025-01-22,SMH,266.0,269.66,265.14,267.17,6616500,0.294823,0.269711,0.274388,64.29
2025-01-23,SMH,263.02,266.86,261.9,266.85,4704900,0.294075,0.272426,0.272554,63.53
2025-01-24,SMH,267.4,267.43,260.62,261.53,5119900,0.29486,0.271586,0.273483,65.12
2025-01-27,SMH,242.48,245.08,232.24,235.81,21944900,0.423832,0.321695,0.463453,98.85
2025-01-28,SMH,237.89,241.03,232.26,240.45,11707300,0.434619,0.325241,0.470409,98.86
2025-01-29,SMH,242.41,242.45,236.64,239.53,8366000,0.435247,0.323616,0.469519,98.88
2025-01-30,SMH,243.42,245.85,240.67,245.17,7676300,0.434222,0.32384,0.474819,96.67
2025-01-31,SMH,246.17,251.46,242.92,243.62,8009900,0.441822,0.326574,0.473896,98.9
2025-02-03,SMH,235.97,241.64,235.12,238.78,7479600,0.459481,0.33509,0.47749,98.91
2025-02-04,SMH,238.81,242.62,238.58,241.47,4579000,0.458191,0.3352,0.466987,97.85
2025-02-05,SMH,242.12,247.5,240.4,247.14,4811100,0.449151,0.334346,0.458835,96.81
2025-02-06,SMH,247.18,248.43,245.61,248.35,4877200,0.442859,0.333496,0.452311,95.79
2025-02-07,SMH,249.56,250.65,243.48,245.0,7258900,0.444629,0.334621,0.454019,95.83
2025-02-10,SMH,247.0,250.29,247.0,249.62,4231300,0.442282,0.333241,0.453689,93.81
2025-02-11,SMH,247.7,251.04,247.41,249.87,3134900,0.43338,0.333018,0.451884,88.78
2025-02-12,SMH,245.7,248.74,244.54,248.51,4212800,0.432935,0.335057,0.45238,87.88
2025-02-13,SMH,248.0,252.09,247.79,251.92,4486100,0.427968,0.334678,0.447266,87.0
2025-02-14,SMH,252.0,253.22,250.63,252.58,4279500,0.417707,0.332073,0.447099,85.15
2025-02-18,SMH,254.72,257.2,253.34,256.22,6361400,0.409646,0.331885,0.441975,84.31
2025-02-19,SMH,255.98,258.38,253.88,257.34,3025400,0.405747,0.332343,0.438213,83.5
2025-02-20,SMH,258.07,259.63,254.92,257.8,4401700,0.401827,0.331432,0.432614,82.69
2025-02-21,SMH,258.35,258.7,249.19,249.99,7578500,0.403433,0.328443,0.444644,82.86
2025-02-24,SMH,251.3,252.06,243.28,243.42,7518000,0.405757,0.329619,0.448494,83.96
2025-02-25,SMH,242.71,243.78,237.34,238.25,7658600,0.284772,0.330198,0.261656,46.73
2025-02-26,SMH,241.6,246.12,240.9,243.82,6675900,0.274659,0.330881,0.26543,41.67
2025-02-27,SMH,246.07,246.38,228.7,228.79,10520600,0.288015,0.333911,0.350262,47.71
2025-02-28,SMH,228.37,233.78,225.63,232.77,8654700,0.288126,0.335561,0.345042,48.18
2025-03-03,SMH,235.37,235.37,220.95,223.01,10001200,0.296067,0.340535,0.373444,55.86
2025-03-04,SMH,222.46,230.8,218.05,225.23,12563100,0.294312,0.348431,0.371939,52.68
2025-03-05,SMH,227.82,230.21,223.47,229.4,6799400,0.304099,0.349921,0.376374,58.41
2025-03-06,SMH,221.98,226.16,219.07,219.78,9155200,0.332536,0.359315,0.38919,66.67
2025-03-07,SMH,220.6,225.75,217.07,225.09,9426800,0.343589,0.362814,0.401781,70.43
2025-03-10,SMH,219.57,221.29,211.51,214.53,9616500,0.363005,0.369403,0.429326,74.14
2025-03-11,SMH,215.21,219.02,210.46,214.22,7381300,0.372175,0.371323,0.419411,76.07
2025-03-12,SMH,220.32,222.95,218.18,220.52,8710800,0.386944,0.374377,0.438397,79.66
2025-03-13,SMH,220.78,223.88,217.81,219.55,5126800,0.384638,0.37552,0.438438,78.99
2025-03-14,SMH,223.35,226.96,223.28,226.57,5100700,0.38817,0.372845,0.453458,80.0
2025-03-17,SMH,226.23,231.04,226.02,228.96,5192200,0.391102,0.372976,0.456137,80.17
2025-03-18,SMH,226.63,227.77,223.88,225.42,5196700,0.393055,0.373104,0.451753,81.97
2025-03-19,SMH,225.42,231.02,223.78,227.41,4932500,0.398099,0.370349,0.453423,82.93
2025-03-20,SMH,225.14,229.01,224.89,227.05,3654700,0.40037,0.371285,0.452795,83.06
2025-03-21,SMH,222.77,225.61,221.41,224.77,6319300,0.40518,0.371415,0.44387,84.8
2025-03-24,SMH,229.2,232.42,229.1,230.63,6503200,0.409161,0.373356,0.449407,86.51
2025-03-25,SMH,230.45,230.66,228.85,229.65,3451800,0.40633,0.373208,0.443993,85.83
2025-03-26,SMH,228.4,228.8,220.05,222.01,9591100,0.407159,0.375227,0.447552,85.94
2025-03-27,SMH,219.05,220.7,216.57,217.75,9072500,0.397484,0.375675,0.394703,79.07
2025-03-28,SMH,216.8,218.04,211.05,212.17,8722100,0.395003,0.375226,0.395868,77.69
2025-03-31,SMH,207.33,211.69,204.51,211.47,9477200,0.392284,0.380431,0.369247,75.57
2025-04-01,SMH,210.96,212.54,207.26,212.49,6151300,0.376459,0.380889,0.367387,69.7
2025-04-02,SMH,208.96,216.61,208.47,214.09,7096200,0.375654,0.384058,0.361027,69.17
2025-04-03,SMH,202.69,204.49,195.34,195.57,14299000,0.405249,0.397323,0.456843,83.58
2025-04-04,SMH,188.7,190.29,178.23,180.8,22160100,0.427406,0.407289,0.510028,89.63
2025-04-07,SMH,173.49,194.83,170.11,184.9,25600300,0.525037,0.449238,0.50335,99.26
2025-04-08,SMH,192.99,195.72,176.05,179.95,19097600,0.58542,0.473374,0.507542,99.27
2025-04-09,SMH,181.76,212.81,180.27,210.83,22178500,0.630462,0.495845,0.773264,99.28
2025-04-10,SMH,201.38,202.5,189.04,196.21,18282500,0.662948,0.511223,0.811876,99.28
2025-04-11,SMH,195.7,201.94,193.7,201.31,10156300,0.660441,0.511563,0.808608,98.57
2025-04-14,SMH,206.62,206.78,198.77,201.61,9843300,0.676642,0.514291,0.806815,99.29
2025-04-15,SMH,202.67,205.14,201.94,202.92,5097800,0.678622,0.512051,0.807271,99.3
2025-04-16,SMH,193.16,196.76,188.53,194.35,13067200,0.696323,0.522335,0.816287,99.3
2025-04-17,SMH,195.82,196.0,191.0,192.53,7067400,0.700359,0.521939,0.815963,99.31
2025-04-21,SMH,188.9,189.39,184.4,187.83,9572700,0.70288,0.523489,0.81805,99.31
2025-04-22,SMH,190.35,193.3,188.96,191.9,7242700,0.700661,0.524847,0.815769,98.63
2025-04-23,SMH,201.58,203.08,198.08,198.91,11495800,0.733345,0.511377,0.831282,99.32
2025-04-24,SMH,203.22,209.28,202.18,208.97,9696200,0.739165,0.511326,0.848173,99.32
2025-04-25,SMH,207.18,213.29,206.5,211.97,7487400,0.739832,0.511183,0.847976,99.33
2025-04-28,SMH,210.89,212.21,206.4,210.65,5804900,0.740316,0.510605,0.84326,99.33
2025-04-29,SMH,209.33,212.25,208.52,210.29,4506200,0.735114,0.50846,0.843206,97.35
2025-04-30,SMH,205.02,211.74,203.89,211.28,5974400,0.737741,0.507237,0.843196,97.37
2025-05-01,SMH,214.93,216.53,212.11,212.3,6878200,0.739024,0.509125,0.842921,97.39
2025-05-02,SMH,217.99,220.92,217.24,219.03,6522200,0.718251,0.511931,0.778713,94.81
2025-05-05,SMH,217.03,219.6,216.9,217.61,4536000,0.695177,0.512236,0.714777,91.61
2025-05-06,SMH,213.65,217.44,212.84,215.59,5019400,0.614274,0.512725,0.715909,87.82
2025-05-07,SMH,215.72,220.92,214.19,220.02,9068800,0.557561,0.513331,0.70504,86.62
2025-05-08,SMH,222.85,224.84,220.1,221.95,5919200,0.497449,0.514677,0.436437,85.44
2025-05-09,SMH,224.53,225.36,221.99,223.4,3495500,0.438319,0.514565,0.336334,80.5
2025-05-12,SMH,236.72,238.67,234.05,237.41,9246900,0.475411,0.529445,0.382862,85.0
2025-05-13,SMH,239.05,246.69,238.6,245.56,8665600,0.464296,0.530581,0.392321,84.47
2025-05-14,SMH,247.65,249.44,245.6,247.99,7439600,0.464197,0.530648,0.392118,83.95
2025-05-15,SMH,245.75,249.0,244.08,247.13,6446300,0.412167,0.531038,0.342959,73.01
2025-05-16,SMH,247.54,247.61,244.12,246.42,3800100,0.410507,0.530854,0.3383,72.56
2025-05-19,SMH,241.4,246.5,241.29,246.01,4196100,0.4063,0.531496,0.313824,69.7
2025-05-20,SMH,243.87,245.61,242.88,245.54,3115200,0.40636,0.530647,0.316913,70.48
2025-05-21,SMH,243.33,248.58,240.02,241.47,6392500,0.380214,0.532419,0.32004,57.49
2025-05-22,SMH,241.03,243.61,240.32,240.81,5185500,0.371348,0.531124,0.286064,52.98
2025-05-23,SMH,235.23,238.86,234.59,237.44,6577200,0.377385,0.529188,0.29423,56.21
2025-05-27,SMH,242.49,245.69,240.66,244.97,8858900,0.379266,0.530228,0.303993,57.65
2025-05-28,SMH,245.29,246.21,241.91,242.36,10739500,0.377769,0.526092,0.309262,56.14
2025-05-29,SMH,249.0,249.21,242.7,244.08,9120100,0.371331,0.525048,0.309133,51.74
2025-05-30,SMH,243.23,243.23,235.37,239.75,11064700,0.376011,0.524721,0.32173,54.91
2025-06-02,SMH,239.18,244.03,238.96,243.3,4719900,0.366104,0.519056,0.309742,50.0
2025-06-03,SMH,243.48,249.17,242.35,248.79,7518700,0.365253,0.517272,0.312114,49.71
2025-06-04,SMH,250.57,252.61,248.36,251.75,7258700,0.356065,0.512665,0.306698,47.16
2025-06-05,SMH,253.74,256.06,249.76,251.3,8054100,0.355492,0.511172,0.304705,46.89
2025-06-06,SMH,253.54,255.59,252.64,252.73,5589700,0.352548,0.507539,0.30462,46.07
2025-06-09,SMH,255.0,259.87,255.0,256.96,10841400,0.353515,0.507314,0.306725,46.37
2025-06-10,SMH,258.36,262.68,257.46,262.07,9763000,0.289236,0.506317,0.238049,30.56
2025-06-11,SMH,263.6,264.91,259.69,261.88,12286000,0.287105,0.506479,0.212827,28.73
2025-06-12,SMH,260.06,264.0,260.06,263.15,6781900,0.286109,0.505958,0.211496,28.57
